,Date,Target,ICO_stationary,rain_stationary,Bond_stationary,Tea_stationary,Starbucks_stationary
237,2012-03-01,11.315454545454545,-8.047499999999985,60.19,0.20293181818181827,0.033522692038643775,0.05927032048720271
238,2012-04-01,9.32,-0.17000000000001592,-136.15599999999995,-0.13283181818181822,0.018149318505677137,0.022219595982556406
239,2012-05-01,7.561363636363637,5.025000000000006,-11.787000000000063,-0.23835000000000006,0.00716848947861326,-0.17673110620297772
240,2012-06-01,7.3238095238095235,-3.1250000000000284,-10.140999999999991,-0.1814761904761908,0.028170876966695957,0.047285528836281454
241,2012-07-01,7.576666666666667,15.935000000000002,89.751,-0.10938095238095213,0.03748309325474075,-0.010907859029319233
242,2012-08-01,8.85217391304348,-7.579999999999984,48.14599999999999,0.17003105590062106,0.02965620958288806,-0.05741677931115907
243,2012-09-01,9.463157894736842,4.380000000000024,-84.06899999999993,0.04356292906178494,-0.013072081567353067,0.16575271027272898
244,2012-10-01,9.644285714285713,-4.612499999999983,88.73299999999998,0.008406015037593972,-0.054067221270275745,-0.13821214769948043
245,2012-11-01,10.33095238095238,-5.090000000000003,-132.72100000000003,-0.078523809523809,0.054067221270275745,0.12549634986400804
246,2012-12-01,13.145500000000002,-0.7424999999999784,111.48800000000003,0.061930952380952364,0.013072081567353067,-0.006361904568676913
247,2013-01-01,13.891428571428571,8.044999999999987,-33.4169,0.18544999999999945,-0.00978800636616306,-0.018543813707082357
248,2013-02-01,13.251578947368419,0.03249999999999886,138.23790000000002,0.07742105263157839,-0.046988509435919035,-0.037836407086987656
249,2013-03-01,13.682999999999998,1.1125000000000114,-125.07999999999998,-0.021921052631578286,-0.08982695838979371,0.040312056719334244
250,2013-04-01,15.262727318181822,-1.3899999999999864,-32.049000000000035,-0.2143181818181823,-0.11543616764656761,-0.01468587208853478
251,2013-05-01,14.52590909090909,-0.48500000000002785,225.00900000000001,0.18686363636363668,0.008403410796379518,0.04830494881452463
252,2013-06-01,15.0915,-5.897500000000008,-77.715,0.37100454545454564,-0.03404584140971689,-0.041420161095086616
253,2013-07-01,14.390909090909092,4.4624999999999915,-132.387,0.2768590909090909,-0.013072081567353067,0.028202823370760743
254,2013-08-01,14.848636363636365,0.7949999999999875,195.764,0.1645454545454541,0.0,-0.017157739590702548
255,2013-09-01,14.5545,-0.8450000000000131,-78.09400000000005,0.07034545454545515,-0.07275935428242875,0.0015710177000398673
256,2013-10-01,16.22608686956522,-2.1525000000000034,-96.35899999999998,-0.20106086956521851,-0.058268908123975116,-0.0008150889574718434
257,2013-11-01,18.929500099999995,-1.5549999999999926,96.203,0.10876086956521824,0.04401688541677373,-0.010445792976998547
258,2013-12-01,22.001904952380947,8.042500000000004,-103.49100000000001,0.1835,0.10870420160089012,-0.06520382126310187
259,2014-01-01,22.634761857142855,4.45750000000001,101.92790000000002,-0.049857142857143266,0.09413899091386213,-0.00876055822652333
260,2014-02-01,21.04421042105263,19.364999999999995,-83.89990000000002,-0.1448796992481194,-0.14250006260728298,0.00972725080890724
261,2014-03-01,20.67380938095238,11.210000000000008,72.89099999999999,0.01940350877192909,-0.06034312990746926,0.05071745049046328
262,2014-04-01,19.680952523809523,-10.454999999999984,-11.867999999999995,-0.025380952380951616,0.0,-0.06016357221959101
263,2014-05-01,20.18571428571429,-19.93750000000003,-114.487,-0.13947619047619098,-0.06421959273429323,0.04282232650909723
264,2014-06-01,20.35761923809524,-15.547499999999985,76.74900000000002,0.04076190476190478,-0.025841231183887814,0.06232463661636167
265,2014-07-01,21.800454545454546,3.7125000000000057,60.071999999999974,-0.06257142857142872,0.09483410267083947,-0.027117061303840284
266,2014-08-01,21.851428380952377,12.455000000000013,-113.10400000000001,-0.11780952380952359,-0.03390155167568132,-0.05079665114593723
267,2014-09-01,25.020952476190477,-0.7524999999999977,59.499000000000024,0.11623809523809614,-0.07145896398214546,-0.006142019161814449
268,2014-10-01,27.98869543478261,5.849999999999994,72.21800000000002,-0.24012422360248564,0.01052641298698731,0.004758132657717962
269,2014-11-01,28.67894726315789,-13.127499999999998,-36.668000000000006,0.03448512585812402,-0.005249355886143725,0.0618837467308917
270,2014-12-01,28.894545409090906,-8.404999999999973,27.081000000000017,-0.11842583732057443,-0.010582109330536937,-0.00511382859377818
271,2015-01-01,30.36250005,0.9675000000000011,-25.254000000000033,-0.33081363636363625,0.21029540883636066,-0.02328855641834915
272,2015-02-01,25.19684221052632,0.8049999999999784,-38.66499999999999,0.09634473684210465,0.042200354490376846,0.08018626553671959
273,2015-03-01,24.55,-5.277499999999989,106.07900000000001,0.07092344497607694,0.11686434013931102,-0.06463700240592463
274,2015-04-01,24.97142857142857,7.390000000000001,-57.34,-0.11372294372294323,0.01821543989134078,-0.006875443262591041
275,2015-05-01,24.246000050000006,0.6574999999999847,-111.12,0.2647047619047618,0.10932377071040733,0.013298142334534191
276,2015-06-01,24.659090818181824,5.512500000000003,103.195,0.16510909090909154,0.05661889399950759,0.006708723253982196
277,2015-07-01,22.87227295454545,-3.382499999999993,31.029000000000025,-0.041636363636363694,0.036039936483197366,0.005946668858299642
278,2015-08-01,22.738571619047622,3.3924999999999983,-99.83500000000001,-0.15351082251082326,-0.06709833350316963,-0.04816592433178757
279,2015-09-01,25.42523804761905,-5.4824999999999875,-11.037999999999982,0.006428571428571228,-0.02232947639808902,-0.0004162770600473209
280,2015-10-01,28.914545545454544,6.924999999999997,-28.081000000000017,-0.109008658008658,0.04417121831313775,0.06974351964306624
281,2015-11-01,29.573500000000006,-2.2150000000000034,39.39699999999999,0.20566818181818203,-0.05715841383994835,-0.054373761543534016
282,2015-12-01,31.384090727272724,1.2449999999999903,-58.522400000000005,-0.02616818181818159,-0.009852296443011888,-0.03862445556070959
283,2016-01-01,28.084210421052642,-3.177500000000009,66.62250000000002,-0.16347129186602904,-0.10793073921337193,-0.017582807042350268
284,2016-02-01,26.2155001,2.530000000000001,5.613799999999998,-0.29821052631578904,-0.09237332013101529,0.021316995154124108
285,2016-03-01,26.2295455,5.3799999999999955,-36.14789999999999,0.10909090909090846,-0.07534943724178689,0.041148167744799125
286,2016-04-01,30.193333190476192,-0.7249999999999801,134.907,-0.08694805194805144,-0.08622117544712893,-0.013464975665043788
287,2016-05-01,29.18952347619048,-0.2750000000000057,4.9739999999999895,0.0034761904761906326,0.0463045680416867,-0.07947270064804712
288,2016-06-01,30.306817954545465,3.315000000000012,-120.81400000000002,-0.1624826839826845,0.08663423197290143,0.060771607102246605
289,2016-07-01,31.46449979999999,2.142499999999984,62.960999999999984,-0.1411863636363635,0.008264509849894353,0.041854285725568374
290,2016-08-01,30.94000004347827,-5.247499999999974,33.128000000000014,0.05565869565217407,-0.050643732818755005,-0.057565765209283803
291,2016-09-01,34.46285738095238,2.6424999999999983,54.34299999999999,0.07458178053830222,0.00862074304390692,-0.006047059842918312
292,2016-10-01,32.55428595238095,0.5525000000000091,-26.62699999999998,0.12690476190476185,0.025425098365809973,0.007568546773768059
293,2016-11-01,33.886666380952384,-0.06999999999999318,-126.517,0.3811904761904763,0.1145234285793455,0.05505837852269524
294,2016-12-01,35.13809509523811,-14.295000000000016,113.87539999999998,0.34928571428571376,-0.003738322110606873,0.009716727251588342
295,2017-01-01,34.327499700000004,7.157500000000027,-32.8275,-0.06062142857142838,0.1330631182071622,-0.04882219395893461
296,2017-02-01,33.53421068421053,-0.13999999999998636,21.191199999999995,-0.007528947368421246,0.003273325344969713,-0.015083145217396954
297,2017-03-01,33.10434782608696,-0.6725000000000136,-36.49710000000002,0.06062242562929043,-0.046831299684099825,0.019107482647209295
298,2017-04-01,35.850000105263156,-3.3525000000000205,-54.75999999999999,-0.18641189931350066,-0.01727158650866034,0.05158553419521894
299,2017-05-01,32.56136354545455,-1.5724999999999625,103.32700000000003,0.009822966507176734,0.024097551579060905,-0.01720278921789209
300,2017-06-01,30.69545445454546,0.8124999999999858,35.95999999999998,-0.11731818181818188,0.06581321856957167,-0.035389410094166074
301,2017-07-01,30.51499995,6.572500000000005,-77.52599999999995,0.12791363636363684,-0.048949412517567126,-0.05195010792683874
302,2017-08-01,31.126086869565214,1.517499999999984,-12.190000000000026,-0.10513695652173904,-0.030562650410167258,-0.011659936976590402
303,2017-09-01,31.224999899999997,-3.54500000000003,-13.402999999999992,-0.006463043478261099,0.020478531343541384,0.07266234116848969
304,2017-10-01,32.47045468181819,-3.8549999999999898,11.366999999999962,0.15641363636363614,0.03322564762832059,-0.0011598340445093669
305,2017-11-01,33.045237809523805,-0.25,100.27900000000002,-0.00376839826839781,-0.02649161544697698,0.02899661059529679
306,2017-12-01,33.59750055000001,0.29999999999999716,-76.47899999999998,0.048904761904761784,-0.06588170468403831,-0.008108239956266416
307,2018-01-01,31.53333328571428,3.8149999999999835,-29.86100000000002,0.17990476190476157,0.059147672502694704,-0.006017373655914149
308,2018-02-01,31.11052636842105,0.045000000000001705,0.0,0.27762155388471266,0.010084119066625874,-0.08665437155405797
309,2018-03-01,31.754761619047613,-0.1325000000000074,0.0,-0.017240601503760278,-0.062088904056940564,0.10383968971133939
310,2018-04-01,29.02619071428572,-0.06999999999997897,0.0,0.02280952380952428,-0.04364328973190723,-0.02538442384455042
311,2018-05-01,27.07272731818182,1.3449999999999989,0.0,0.11199567099567043,-0.0263668758407416,-0.03660875281594933
312,2018-06-01,30.38238104761905,-1.96250000000002,0.0,-0.06480519480519442,-0.038915416249674095,-0.028615604553344554
313,2018-07-01,29.226190428571428,-1.7924999999999898,0.0,-0.022952380952380835,-0.011976191046715101,-0.015972976143729056
314,2018-08-01,29.073913043478264,-2.2524999999999977,0.0,-0.0012028985507250844,-0.03681397312271706,0.10560127860951019
315,2018-09-01,27.50263152631579,-0.4474999999999909,0.0,0.11560640732265526,0.004158010148663571,0.016479373994649826
316,2018-10-01,24.660869478260878,12.847499999999982,0.0,0.15113272311212844,0.004140792666031956,-0.021401338343162823
317,2018-11-01,24.238571476190483,-2.217499999999987,0.0,-0.037250517598343524,-0.025105921131076236,0.11631440399516801
318,2018-12-01,23.56368436842105,-8.530000000000001,0.0,-0.28509273182957484,-0.025752496102414923,-0.17746558798249534
319,2019-01-01,24.42095242857143,0.10250000000002046,0.0,-0.12624060150375893,-0.013129291441792645,0.03324856387529529
320,2019-02-01,24.23631594736842,1.7449999999999903,0.0,-0.03170676691729346,-0.049671609797237615,0.07158233116254031
321,2019-03-01,22.58047604761905,-0.14750000000000796,0.0,-0.1047218045112781,-0.013986241974739855,-0.055231536132581915
322,2019-04-01,20.404285714285713,-1.5324999999999989,0.0,-0.04085714285714337,0.027779564107075494,0.03772376036870995
323,2019-05-01,19.100555722222225,0.0899999999999892,0.0,-0.10578947368421021,0.0,-0.03513455550395772
