Date,Close
2/12/1997,2.3125
2/13/1997,2.320313
2/14/1997,2.289063
2/18/1997,2.234375
2/19/1997,2.210938
2/20/1997,2.175781
2/21/1997,2.164063
2/24/1997,2.132813
2/25/1997,2.125
2/26/1997,2.070313
2/27/1997,2.140625
2/28/1997,2.101563
3/3/1997,2.070313
3/4/1997,2.09375
3/5/1997,2.03125
3/6/1997,1.929688
3/7/1997,1.941406
3/10/1997,1.90625
3/11/1997,1.835938
3/12/1997,1.851563
3/13/1997,1.898438
3/14/1997,1.96875
3/17/1997,1.921875
3/18/1997,2.007813
3/19/1997,2
3/20/1997,1.945313
3/21/1997,1.96875
3/24/1997,1.953125
3/25/1997,1.976563
3/26/1997,2.015625
3/27/1997,1.953125
3/31/1997,1.851563
4/1/1997,1.890625
4/2/1997,1.851563
4/3/1997,1.8125
4/4/1997,1.921875
4/7/1997,1.914063
4/8/1997,1.921875
4/9/1997,1.898438
4/10/1997,1.84375
4/11/1997,1.78125
4/14/1997,1.820313
4/15/1997,1.78125
4/16/1997,1.726563
4/17/1997,1.703125
4/18/1997,1.8125
4/21/1997,1.789063
4/22/1997,1.796875
4/23/1997,1.828125
4/24/1997,1.75
4/25/1997,1.703125
4/28/1997,1.730469
4/29/1997,1.8125
4/30/1997,1.867188
5/1/1997,1.828125
5/2/1997,1.875
5/5/1997,1.867188
5/6/1997,1.828125
5/7/1997,1.800781
5/8/1997,1.769531
5/9/1997,1.765625
5/12/1997,1.78125
5/13/1997,1.796875
5/14/1997,1.8125
5/15/1997,1.804688
5/16/1997,1.8125
5/19/1997,1.90625
5/20/1997,1.917969
5/21/1997,2
5/22/1997,1.992188
5/23/1997,2.109375
5/27/1997,2.09375
5/28/1997,2.046875
5/29/1997,1.976563
5/30/1997,1.96875
6/2/1997,1.949219
6/3/1997,1.949219
6/4/1997,1.894531
6/5/1997,1.875
6/6/1997,1.878906
6/9/1997,1.980469
6/10/1997,2.015625
6/11/1997,2.054688
6/12/1997,2.1875
6/13/1997,2.308594
6/16/1997,2.28125
6/17/1997,2.253906
6/18/1997,2.179688
6/19/1997,2.234375
6/20/1997,2.234375
6/23/1997,2.273438
6/24/1997,2.449219
6/25/1997,2.445313
6/26/1997,2.433594
6/27/1997,2.445313
6/30/1997,2.433594
7/1/1997,2.417969
7/2/1997,2.410156
7/3/1997,2.320313
7/7/1997,2.246094
7/8/1997,2.234375
7/9/1997,2.242188
7/10/1997,2.164063
7/11/1997,2.203125
7/14/1997,2.253906
7/15/1997,2.3125
7/16/1997,2.382813
7/17/1997,2.328125
7/18/1997,2.308594
7/21/1997,2.296875
7/22/1997,2.339844
7/23/1997,2.3125
7/24/1997,2.386719
7/25/1997,2.371094
7/28/1997,2.378906
7/29/1997,2.34375
7/30/1997,2.457031
7/31/1997,2.558594
8/1/1997,2.480469
8/4/1997,2.417969
8/5/1997,2.476563
8/6/1997,2.425781
8/7/1997,2.4375
8/8/1997,2.398438
8/11/1997,2.390625
8/12/1997,2.34375
8/13/1997,2.480469
8/14/1997,2.585938
8/15/1997,2.527344
8/18/1997,2.542969
8/19/1997,2.605469
8/20/1997,2.597656
8/21/1997,2.5625
8/22/1997,2.550781
8/25/1997,2.679688
8/26/1997,2.644531
8/27/1997,2.617188
8/28/1997,2.515625
8/29/1997,2.5625
9/2/1997,2.5625
9/3/1997,2.554688
9/4/1997,2.515625
9/5/1997,2.507813
9/8/1997,2.601563
9/9/1997,2.679688
9/10/1997,2.632813
9/11/1997,2.578125
9/12/1997,2.667969
9/15/1997,2.71875
9/16/1997,2.789063
9/17/1997,2.742188
9/18/1997,2.722656
9/19/1997,2.6875
9/22/1997,2.679688
9/23/1997,2.566406
9/24/1997,2.65625
9/25/1997,2.585938
9/26/1997,2.546875
9/29/1997,2.570313
9/30/1997,2.613281
10/1/1997,2.53125
10/2/1997,2.371094
10/3/1997,2.300781
10/6/1997,2.363281
10/7/1997,2.417969
10/8/1997,2.417969
10/9/1997,2.300781
10/10/1997,2.3125
10/13/1997,2.308594
10/14/1997,2.347656
10/15/1997,2.367188
10/16/1997,2.296875
10/17/1997,2.359375
10/20/1997,2.402344
10/21/1997,2.441406
10/22/1997,2.414063
10/23/1997,2.296875
10/24/1997,2.28125
10/27/1997,2.195313
10/28/1997,2.226563
10/29/1997,2.234375
10/30/1997,2.132813
10/31/1997,2.0625
11/3/1997,2.089844
11/4/1997,2.039063
11/5/1997,2.085938
11/6/1997,2.101563
11/7/1997,2.039063
11/10/1997,2.054688
11/11/1997,2.039063
11/12/1997,1.964844
11/13/1997,2.007813
11/14/1997,2.171875
11/17/1997,2.195313
11/18/1997,2.207031
11/19/1997,2.164063
11/20/1997,2.21875
11/21/1997,2.1875
11/24/1997,2.140625
11/25/1997,2.15625
11/26/1997,2.140625
11/28/1997,2.179688
12/1/1997,2.324219
12/2/1997,2.351563
12/3/1997,2.460938
12/4/1997,2.445313
12/5/1997,2.476563
12/8/1997,2.488281
12/9/1997,2.429688
12/10/1997,2.375
12/11/1997,2.371094
12/12/1997,2.367188
12/15/1997,2.4375
12/16/1997,2.472656
12/17/1997,2.449219
12/18/1997,2.433594
12/19/1997,2.445313
12/22/1997,2.503906
12/23/1997,2.488281
12/24/1997,2.453125
12/26/1997,2.445313
12/29/1997,2.4375
12/30/1997,2.402344
12/31/1997,2.398438
1/2/1998,2.351563
1/5/1998,2.320313
1/6/1998,2.230469
1/7/1998,2.167969
1/8/1998,2.234375
1/9/1998,2.195313
1/12/1998,2.195313
1/13/1998,2.222656
1/14/1998,2.199219
1/15/1998,2.125
1/16/1998,2.12695
1/20/1998,2.195313
1/21/1998,2.132813
1/22/1998,2.132813
1/23/1998,2.179688
1/26/1998,2.140625
1/27/1998,2.101563
1/28/1998,2.179688
1/29/1998,2.285156
1/30/1998,2.285156
2/2/1998,2.359375
2/3/1998,2.398438
2/4/1998,2.427731
2/5/1998,2.359375
2/6/1998,2.382813
2/9/1998,2.289063
2/10/1998,2.300781
2/11/1998,2.359375
2/12/1998,2.363281
2/13/1998,2.367188
2/17/1998,2.398438
2/18/1998,2.414063
2/19/1998,2.324219
2/20/1998,2.34375
2/23/1998,2.363281
2/24/1998,2.289063
2/25/1998,2.359375
2/26/1998,2.492188
2/27/1998,2.472656
3/2/1998,2.542969
3/3/1998,2.519531
3/4/1998,2.46875
3/5/1998,2.410156
3/6/1998,2.449219
3/9/1998,2.496094
3/10/1998,2.523438
3/11/1998,2.609375
3/12/1998,2.5625
3/13/1998,2.53125
3/16/1998,2.527344
3/17/1998,2.5625
3/18/1998,2.5625
3/19/1998,2.554688
3/20/1998,2.601563
3/23/1998,2.550781
3/24/1998,2.621094
3/25/1998,2.65625
3/26/1998,2.691406
3/27/1998,2.671875
3/30/1998,2.804688
3/31/1998,2.832031
4/1/1998,2.878906
4/2/1998,2.886719
4/3/1998,2.898438
4/6/1998,2.777344
4/7/1998,2.726563
4/8/1998,2.707031
4/9/1998,2.695313
4/13/1998,2.71875
4/14/1998,2.78125
4/15/1998,2.835938
4/16/1998,2.824219
4/17/1998,2.847656
4/20/1998,2.84375
4/21/1998,2.828125
4/22/1998,2.90625
4/23/1998,2.917969
4/24/1998,3.007813
4/27/1998,2.839844
4/28/1998,2.816406
4/29/1998,2.90625
4/30/1998,3.007813
5/1/1998,2.988281
5/4/1998,2.992188
5/5/1998,2.933594
5/6/1998,2.93945
5/7/1998,2.902344
5/8/1998,2.917969
5/11/1998,2.917969
5/12/1998,2.921875
5/13/1998,3.003906
5/14/1998,2.996094
5/15/1998,2.9375
5/18/1998,2.945313
5/19/1998,2.992188
5/20/1998,3.066406
5/21/1998,3
5/22/1998,2.9375
5/26/1998,2.835938
5/27/1998,2.894531
5/28/1998,3.046875
5/29/1998,3
6/1/1998,2.945313
6/2/1998,2.953125
6/3/1998,2.921875
6/4/1998,2.96875
6/5/1998,2.992188
6/8/1998,3.085938
6/9/1998,3.066406
6/10/1998,3.019531
6/11/1998,3
6/12/1998,3.070313
6/15/1998,3.121094
6/16/1998,3.144531
6/17/1998,3.363281
6/18/1998,3.21875
6/19/1998,3.097656
6/22/1998,3.105469
6/23/1998,3.039063
6/24/1998,3.195313
6/25/1998,3.285156
6/26/1998,3.382813
6/29/1998,3.375
6/30/1998,3.339844
7/1/1998,3.289063
7/2/1998,3.539063
7/6/1998,3.628906
7/7/1998,3.503906
7/8/1998,3.570313
7/9/1998,3.613281
7/10/1998,3.566406
7/13/1998,3.617188
7/14/1998,3.546875
7/15/1998,3.523438
7/16/1998,3.445313
7/17/1998,3.539063
7/20/1998,3.507813
7/21/1998,3.523438
7/22/1998,3.476563
7/23/1998,3.460938
7/24/1998,2.992188
7/27/1998,2.890625
7/28/1998,2.890625
7/29/1998,2.941406
7/30/1998,2.96875
7/31/1998,2.617188
8/3/1998,2.527344
8/4/1998,2.583981
8/5/1998,2.453125
8/6/1998,2.554688
8/7/1998,2.638669
8/10/1998,2.65625
8/11/1998,2.542969
8/12/1998,2.609375
8/13/1998,2.621094
8/14/1998,2.40625
8/17/1998,2.492188
8/18/1998,2.652344
8/19/1998,2.671875
8/20/1998,2.609375
8/21/1998,2.476563
8/24/1998,2.410156
8/25/1998,2.28125
8/26/1998,2.175781
8/27/1998,2.136719
8/28/1998,2.042969
8/31/1998,1.972656
9/1/1998,2.035156
9/2/1998,2.054688
9/3/1998,1.945313
9/4/1998,1.949219
9/8/1998,2.078125
9/9/1998,2.054688
9/10/1998,1.980469
9/11/1998,2.003906
9/14/1998,1.996094
9/15/1998,1.996094
9/16/1998,1.957031
9/17/1998,1.824219
9/18/1998,1.878906
9/21/1998,1.863281
9/22/1998,1.902344
9/23/1998,2.058594
9/24/1998,2.226563
9/25/1998,2.238281
9/28/1998,2.5625
9/29/1998,2.363281
9/30/1998,2.261719
10/1/1998,2.066406
10/2/1998,2.28125
10/5/1998,2.28125
10/6/1998,2.308594
10/7/1998,2.210938
10/8/1998,2.132813
10/9/1998,2.1875
10/12/1998,2.257813
10/13/1998,2.179688
10/14/1998,2.140625
10/15/1998,2.277344
10/16/1998,2.371094
10/19/1998,2.324219
10/20/1998,2.335938
10/21/1998,2.328125
10/22/1998,2.40625
10/23/1998,2.328125
10/26/1998,2.414063
10/27/1998,2.425781
10/28/1998,2.46875
10/29/1998,2.464844
10/30/1998,2.710938
11/2/1998,2.925781
11/3/1998,2.832031
11/4/1998,2.925781
11/5/1998,3.050781
11/6/1998,3.058594
11/9/1998,2.898438
11/10/1998,2.921875
11/11/1998,2.832031
11/12/1998,2.816406
11/13/1998,2.683594
11/16/1998,2.714844
11/17/1998,2.773438
11/18/1998,2.640625
11/19/1998,2.746094
11/20/1998,2.742188
11/23/1998,2.875
11/24/1998,2.921875
11/25/1998,2.890625
11/27/1998,2.921875
11/30/1998,2.882813
12/1/1998,3.128906
12/2/1998,3.058594
12/3/1998,3.050781
12/4/1998,3.058594
12/7/1998,3.113281
12/8/1998,3.109375
12/9/1998,3.1875
12/10/1998,3.011719
12/11/1998,3.136719
12/14/1998,3.09375
12/15/1998,3.199219
12/16/1998,3.125
12/17/1998,3.203125
12/18/1998,3.335938
12/21/1998,3.296875
12/22/1998,3.183594
12/23/1998,3.203125
12/24/1998,3.273438
12/28/1998,3.207031
12/29/1998,3.296875
12/30/1998,3.414063
12/31/1998,3.507813
1/4/1999,3.367188
1/5/1999,3.25
1/6/1999,3.222656
1/7/1999,3.234375
1/8/1999,3.304688
1/11/1999,3.3125
1/12/1999,3.324219
1/13/1999,3.294919
1/14/1999,3.296875
1/15/1999,3.28125
1/19/1999,3.375
1/20/1999,3.417969
1/21/1999,3.296875
1/22/1999,3.128906
1/25/1999,3.128906
1/26/1999,3.179688
1/27/1999,3.054688
1/28/1999,3.058594
1/29/1999,3.253906
2/1/1999,3.203125
2/2/1999,3.136719
2/3/1999,3.246094
2/4/1999,3.183594
2/5/1999,3.117188
2/8/1999,3.128906
2/9/1999,3.050781
2/10/1999,3
2/11/1999,3.109375
2/12/1999,3.00195
2/16/1999,3
2/17/1999,2.910156
2/18/1999,2.933594
2/19/1999,3.023438
2/22/1999,3.117188
2/23/1999,3.273438
2/24/1999,3.25
2/25/1999,3.207031
2/26/1999,3.304688
3/1/1999,3.367188
3/2/1999,3.421875
3/3/1999,3.414063
3/4/1999,3.535156
3/5/1999,3.671875
3/8/1999,3.804688
3/9/1999,3.738281
3/10/1999,3.835938
3/11/1999,3.828125
3/12/1999,3.753906
3/15/1999,3.792969
3/16/1999,3.796875
3/17/1999,3.789063
3/18/1999,3.785156
3/19/1999,3.503906
3/22/1999,3.710938
3/23/1999,3.578125
3/24/1999,3.632813
3/25/1999,3.640625
3/26/1999,3.546875
3/29/1999,3.671875
3/30/1999,3.53125
3/31/1999,3.507813
4/1/1999,3.703125
4/5/1999,3.851563
4/6/1999,3.84375
4/7/1999,3.875
4/8/1999,3.984375
4/9/1999,4.046875
4/12/1999,4.054688
4/13/1999,4
4/14/1999,3.9375
4/15/1999,4.070313
4/16/1999,3.992188
4/19/1999,3.695313
4/20/1999,3.851563
4/21/1999,3.898438
4/22/1999,4.09375
4/23/1999,4
4/26/1999,4.289063
4/27/1999,4.875
4/28/1999,4.554688
4/29/1999,4.492188
4/30/1999,4.617188
5/3/1999,4.6875
5/4/1999,4.546875
5/5/1999,4.6875
5/6/1999,4.40625
5/7/1999,4.328125
5/10/1999,4.632813
5/11/1999,4.835938
5/12/1999,4.96875
5/13/1999,4.835938
5/14/1999,4.820313
5/17/1999,4.9375
5/18/1999,4.585938
5/19/1999,4.632813
5/20/1999,4.53125
5/21/1999,4.570313
5/24/1999,4.3125
5/25/1999,4.226563
5/26/1999,4.554688
5/27/1999,4.460938
5/28/1999,4.609375
6/1/1999,4.390625
6/2/1999,4.71875
6/3/1999,4.492188
6/4/1999,4.5
6/7/1999,4.519525
6/8/1999,4.414063
6/9/1999,4.351563
6/10/1999,4.429688
6/11/1999,4.375
6/14/1999,4.390625
6/15/1999,4.585938
6/16/1999,4.671875
6/17/1999,4.640625
6/18/1999,4.617188
6/21/1999,4.8125
6/22/1999,4.515625
6/23/1999,4.726563
6/24/1999,4.59375
6/25/1999,4.4375
6/28/1999,4.265625
6/29/1999,4.539063
6/30/1999,4.695313
7/1/1999,3.367188
7/2/1999,3.445313
7/6/1999,3.320313
7/7/1999,3.125
7/8/1999,3.078125
7/9/1999,3.132813
7/12/1999,3.140625
7/13/1999,3.203125
7/14/1999,3.3125
7/15/1999,3.230463
7/16/1999,3.171875
7/19/1999,3.125
7/20/1999,3.109375
7/21/1999,3.15625
7/22/1999,2.992188
7/23/1999,3.234375
7/26/1999,3.101563
7/27/1999,3.117188
7/28/1999,3.070313
7/29/1999,3
7/30/1999,2.90625
8/2/1999,2.867188
8/3/1999,2.828125
8/4/1999,2.734375
8/5/1999,2.757813
8/6/1999,2.640625
8/9/1999,2.601563
8/10/1999,2.507813
8/11/1999,2.695313
8/12/1999,2.570313
8/13/1999,2.585938
8/16/1999,2.609375
8/17/1999,2.554688
8/18/1999,2.578125
8/19/1999,2.5625
8/20/1999,2.5625
8/23/1999,2.6875
8/24/1999,2.71875
8/25/1999,2.695313
8/26/1999,2.71875
8/27/1999,2.96875
8/30/1999,2.765625
8/31/1999,2.859375
9/1/1999,2.882813
9/2/1999,2.78125
9/3/1999,2.90625
9/7/1999,2.875
9/8/1999,2.78125
9/9/1999,2.75
9/10/1999,2.734375
9/13/1999,2.75
9/14/1999,2.835938
9/15/1999,2.730463
9/16/1999,2.671875
9/17/1999,2.75
9/20/1999,2.632813
9/21/1999,2.5625
9/22/1999,2.625
9/23/1999,2.875
9/24/1999,2.984375
9/27/1999,2.921875
9/28/1999,3.25
9/29/1999,3.117188
9/30/1999,3.09765
10/1/1999,2.996088
10/4/1999,2.90625
10/5/1999,2.820313
10/6/1999,3
10/7/1999,2.945313
10/8/1999,3.015625
10/11/1999,2.980463
10/12/1999,2.914063
10/13/1999,2.824213
10/14/1999,2.828125
10/15/1999,2.75
10/18/1999,2.695313
10/19/1999,2.71875
10/20/1999,2.820313
10/21/1999,2.9375
10/22/1999,2.921875
10/25/1999,2.976563
10/26/1999,3.054688
10/27/1999,3.109375
10/28/1999,3.25
10/29/1999,3.398438
11/1/1999,3.382813
11/2/1999,3.382813
11/3/1999,3.328125
11/4/1999,3.320313
11/5/1999,3.59375
11/8/1999,3.617188
11/9/1999,3.632813
11/10/1999,3.539063
11/11/1999,3.539063
11/12/1999,3.53125
11/15/1999,3.523438
11/16/1999,3.546875
11/17/1999,3.609375
11/18/1999,3.765625
11/19/1999,3.546875
11/22/1999,3.46875
11/23/1999,3.375
11/24/1999,3.4375
11/26/1999,3.34375
11/29/1999,3.335938
11/30/1999,3.320313
12/1/1999,3.320313
12/2/1999,3.460938
12/3/1999,3.476563
12/6/1999,3.367188
12/7/1999,3.382813
12/8/1999,3.226563
12/9/1999,3.007813
12/10/1999,3.164063
12/13/1999,3.164063
12/14/1999,3.09375
12/15/1999,3.15625
12/16/1999,3.15625
12/17/1999,3.265625
12/20/1999,3.25
12/21/1999,3.210938
12/22/1999,3.1875
12/23/1999,3.15625
12/27/1999,3.109375
12/28/1999,3.148438
12/29/1999,3.085938
12/30/1999,3.015625
12/31/1999,3.03125
1/3/2000,3.082025
1/4/2000,2.984375
1/5/2000,3.023438
1/6/2000,3.132813
1/7/2000,3.117188
1/10/2000,3.25
1/11/2000,3.15625
1/12/2000,3.164063
1/13/2000,3.390625
1/14/2000,3.304688
1/18/2000,3.257813
1/19/2000,3.1875
1/20/2000,3.132813
1/21/2000,3.121088
1/24/2000,3.070313
1/25/2000,3.25
1/26/2000,3.625
1/27/2000,3.609375
1/28/2000,3.726563
1/31/2000,4
2/1/2000,4.039063
2/2/2000,3.976563
2/3/2000,3.929688
2/4/2000,4.296875
2/7/2000,4.28125
2/8/2000,4.375
2/9/2000,4.3125
2/10/2000,4
2/11/2000,4.109375
2/14/2000,4.242188
2/15/2000,4.328125
2/16/2000,4.273438
2/17/2000,4.328125
2/18/2000,4.140625
2/22/2000,4.148438
2/23/2000,4.359375
2/24/2000,4.382813
2/25/2000,4.21875
2/28/2000,4.257813
2/29/2000,4.390625
3/1/2000,4.34375
3/2/2000,4.15625
3/3/2000,4.648438
3/6/2000,4.484375
3/7/2000,4.265625
3/8/2000,4.234375
3/9/2000,4.515625
3/10/2000,4.453125
3/13/2000,4.34375
3/14/2000,4.179688
3/15/2000,4.398438
3/16/2000,4.796875
3/17/2000,4.632813
3/20/2000,4.398438
3/21/2000,4.875
3/22/2000,4.890625
3/23/2000,4.921875
3/24/2000,4.828125
3/27/2000,4.890625
3/28/2000,4.742188
3/29/2000,4.960938
3/30/2000,4.96875
3/31/2000,5.601563
4/3/2000,5.179688
4/4/2000,5.429688
4/5/2000,4.945313
4/6/2000,4.695313
4/7/2000,5.007813
4/10/2000,4.578125
4/11/2000,4.742188
4/12/2000,4.703125
4/13/2000,4.978512
4/14/2000,4.398438
4/17/2000,4.515625
4/18/2000,4.679688
4/19/2000,4.65625
4/20/2000,4.679688
4/24/2000,4.992188
4/25/2000,4.773438
4/26/2000,4.640625
4/27/2000,4.632813
4/28/2000,3.779288
5/1/2000,3.867188
5/2/2000,3.992188
5/3/2000,3.976563
5/4/2000,4.179688
5/5/2000,4.210938
5/8/2000,4.125
5/9/2000,4.171875
5/10/2000,4.070313
5/11/2000,4.15625
5/12/2000,4.070313
5/15/2000,4.0625
5/16/2000,4.15625
5/17/2000,4.054688
5/18/2000,3.835938
5/19/2000,3.765625
5/22/2000,3.734375
5/23/2000,3.539063
5/24/2000,3.875
5/25/2000,3.734375
5/26/2000,3.640625
5/30/2000,4.132813
5/31/2000,4.25
6/1/2000,4.3125
6/2/2000,4.601563
6/5/2000,4.453125
6/6/2000,4.6875
6/7/2000,4.320313
6/8/2000,4.414063
6/9/2000,4.46875
6/12/2000,4.234375
6/13/2000,4.492188
6/14/2000,4.398438
6/15/2000,4.335938
6/16/2000,4.359375
6/19/2000,4.390625
6/20/2000,4.4375
6/21/2000,4.523438
6/22/2000,4.476563
6/23/2000,4.414063
6/26/2000,4.53125
6/27/2000,4.6875
6/28/2000,4.773438
6/29/2000,4.734375
6/30/2000,4.773438
7/3/2000,4.8125
7/5/2000,4.789063
7/6/2000,4.757813
7/7/2000,5.226563
7/10/2000,4.96875
7/11/2000,4.992188
7/12/2000,5.039063
7/13/2000,5
7/14/2000,5
7/17/2000,4.976563
7/18/2000,4.96875
7/19/2000,4.96875
7/20/2000,5
7/21/2000,4.992188
7/24/2000,4.964838
7/25/2000,4.820313
7/26/2000,4.710938
7/27/2000,4.515625
7/28/2000,4.625
7/31/2000,4.6875
8/1/2000,4.742188
8/2/2000,4.90625
8/3/2000,5.007813
8/4/2000,5.210938
8/7/2000,5.351563
8/8/2000,5.359375
8/9/2000,5.375
8/10/2000,5.359375
8/11/2000,5.335938
8/14/2000,5.242188
8/15/2000,5.09375
8/16/2000,5.054688
8/17/2000,4.78125
8/18/2000,4.578125
8/21/2000,4.65625
8/22/2000,4.6875
8/23/2000,4.476563
8/24/2000,4.515625
8/25/2000,4.46875
8/28/2000,4.507813
8/29/2000,4.390625
8/30/2000,4.585938
8/31/2000,4.578125
9/1/2000,4.710938
9/5/2000,4.703125
9/6/2000,4.617188
9/7/2000,4.703125
9/8/2000,4.53125
9/11/2000,4.546875
9/12/2000,4.671875
9/13/2000,4.867188
9/14/2000,4.742188
9/15/2000,4.84375
9/18/2000,4.68945
9/19/2000,4.703125
9/20/2000,4.734375
9/21/2000,4.828125
9/22/2000,4.890625
9/25/2000,4.992188
9/26/2000,4.9375
9/27/2000,4.984375
9/28/2000,5.132813
9/29/2000,5.007813
10/2/2000,5.046875
10/3/2000,4.9375
10/4/2000,5.09375
10/5/2000,5.125
10/6/2000,5.023438
10/9/2000,5.0625
10/10/2000,5.070313
10/11/2000,5.007813
10/12/2000,4.789063
10/13/2000,4.90625
10/16/2000,5.070313
10/17/2000,4.96875
10/18/2000,5.039063
10/19/2000,5.125
10/20/2000,5.039063
10/23/2000,5
10/24/2000,5.046875
10/25/2000,5.085938
10/26/2000,5.125
10/27/2000,4.96875
10/30/2000,5.203125
10/31/2000,5.585938
11/1/2000,5.570313
11/2/2000,5.625
11/3/2000,5.851563
11/6/2000,5.84375
11/7/2000,5.882813
11/8/2000,5.601563
11/9/2000,5.601563
11/10/2000,5.5625
11/13/2000,5.546875
11/14/2000,5.882813
11/15/2000,5.945313
11/16/2000,5.78125
11/17/2000,5.992188
11/20/2000,6.234375
11/21/2000,5.929688
11/22/2000,6.085938
11/24/2000,6
11/27/2000,5.632813
11/28/2000,5.5664
11/29/2000,5.685537
11/30/2000,5.695313
12/1/2000,5.53125
12/4/2000,5.609375
12/5/2000,5.78125
12/6/2000,5.75
12/7/2000,5.851563
12/8/2000,5.859375
12/11/2000,5.507813
12/12/2000,5.617188
12/13/2000,5.507813
12/14/2000,5.445313
12/15/2000,5.234375
12/18/2000,5.445313
12/19/2000,5.640625
12/20/2000,5.5
12/21/2000,5.617188
12/22/2000,5.65625
12/26/2000,5.625
12/27/2000,5.53125
12/28/2000,5.546875
12/29/2000,5.53125
1/2/2001,5.257813
1/3/2001,5.40625
1/4/2001,5.140625
1/5/2001,5.21875
1/8/2001,5.304688
1/9/2001,5.21875
1/10/2001,5.5
1/11/2001,5.539063
1/12/2001,5.59375
1/16/2001,5.601563
1/17/2001,5.601563
1/18/2001,5.679688
1/19/2001,5.789063
1/22/2001,5.65625
1/23/2001,5.796875
1/24/2001,5.421875
1/25/2001,5.351563
1/26/2001,5.703125
1/29/2001,6.15625
1/30/2001,6.09375
1/31/2001,6.242188
2/1/2001,6.132813
2/2/2001,5.984375
2/5/2001,5.992188
2/6/2001,6.234375
2/7/2001,6.234375
2/8/2001,6.078125
2/9/2001,6.039063
2/12/2001,6.25
2/13/2001,6.078125
2/14/2001,5.984375
2/15/2001,6.15625
2/16/2001,6.117188
2/20/2001,6.039063
2/21/2001,5.984375
2/22/2001,5.921875
2/23/2001,5.960938
2/26/2001,5.976563
2/27/2001,6.03125
2/28/2001,5.953125
3/1/2001,5.945313
3/2/2001,5.9375
3/5/2001,5.835938
3/6/2001,5.84375
3/7/2001,5.773438
3/8/2001,5.945313
3/9/2001,5.890625
3/12/2001,5.617188
3/13/2001,5.59375
3/14/2001,5.40625
3/15/2001,5.460938
3/16/2001,5.476563
3/19/2001,5.539063
3/20/2001,5.40625
3/21/2001,5.117188
3/22/2001,5.007813
3/23/2001,5.109375
3/26/2001,5.203125
3/27/2001,5.085938
3/28/2001,5.148438
3/29/2001,5.242188
3/30/2001,5.304688
4/2/2001,5.375
4/3/2001,5.21875
4/4/2001,5.117188
4/5/2001,5.117188
4/6/2001,4.65625
4/9/2001,4.82875
4/10/2001,5
4/11/2001,5.03125
4/12/2001,4.7475
4/16/2001,4.82125
4/17/2001,4.8725
4/18/2001,5.18875
4/19/2001,5.16
4/20/2001,5.02875
4/23/2001,4.875
4/24/2001,4.71375
4/25/2001,4.96625
4/26/2001,4.96
4/27/2001,4.645
4/30/2001,4.8375
5/1/2001,5.005
5/2/2001,4.9275
5/3/2001,4.7375
5/4/2001,4.7475
5/7/2001,4.7175
5/8/2001,4.6475
5/9/2001,4.675
5/10/2001,4.6525
5/11/2001,4.7275
5/14/2001,4.83
5/15/2001,4.885
5/16/2001,5.005
5/17/2001,5.1825
5/18/2001,5.175
5/21/2001,5.275
5/22/2001,5.3
5/23/2001,5.0225
5/24/2001,5.095
5/25/2001,5.0975
5/29/2001,4.9675
5/30/2001,5.0225
5/31/2001,4.88
6/1/2001,4.8975
6/4/2001,4.7975
6/5/2001,4.925
6/6/2001,4.805
6/7/2001,4.85
6/8/2001,4.76
6/11/2001,4.805
6/12/2001,4.8525
6/13/2001,4.89
6/14/2001,4.7975
6/15/2001,4.885
6/18/2001,4.925
6/19/2001,5.0825
6/20/2001,5.2425
6/21/2001,5.7125
6/22/2001,5.51
6/25/2001,5.5425
6/26/2001,5.4725
6/27/2001,5.4825
6/28/2001,5.6625
6/29/2001,5.75
7/2/2001,5.6925
7/3/2001,5.4975
7/5/2001,5.48
7/6/2001,5.12
7/9/2001,5.235
7/10/2001,5.1075
7/11/2001,5.1725
7/12/2001,5.175
7/13/2001,5.125
7/16/2001,5.0325
7/17/2001,5.015
7/18/2001,4.8875
7/19/2001,4.86
7/20/2001,5.0625
7/23/2001,4.92
7/24/2001,4.9625
7/25/2001,4.9025
7/26/2001,4.75
7/27/2001,4.6875
7/30/2001,4.6
7/31/2001,4.51
8/1/2001,4.6025
8/2/2001,4.615
8/3/2001,4.46
8/6/2001,4.38
8/7/2001,4.4675
8/8/2001,4.4
8/9/2001,4.54
8/10/2001,4.49
8/13/2001,4.5825
8/14/2001,4.5025
8/15/2001,4.4475
8/16/2001,4.52
8/17/2001,4.49
8/20/2001,4.675
8/21/2001,4.71
8/22/2001,4.6975
8/23/2001,4.675
8/24/2001,4.6375
8/27/2001,4.6275
8/28/2001,4.46
8/29/2001,4.37
8/30/2001,4.3625
8/31/2001,4.2175
9/4/2001,4.12
9/5/2001,4.155
9/6/2001,4.06
9/7/2001,4.03
9/10/2001,4.1125
9/17/2001,3.8775
9/18/2001,3.9
9/19/2001,3.825
9/20/2001,3.6675
9/21/2001,3.57
9/24/2001,3.7425
9/25/2001,3.7625
9/26/2001,3.5
9/27/2001,3.6325
9/28/2001,3.735
10/1/2001,3.7
10/2/2001,3.64
10/3/2001,3.915
10/4/2001,3.7675
10/5/2001,4.24
10/8/2001,4.2675
10/9/2001,4.11
10/10/2001,4.1975
10/11/2001,4.255
10/12/2001,4
10/15/2001,4.1075
10/16/2001,4.2175
10/17/2001,3.9725
10/18/2001,4.075
10/19/2001,4.1525
10/22/2001,4.3025
